5209363,5578004
4568603,2448513
4143232,4468881
22428,9131284
6945899,8069061
1725725,9733509
5715599,3964272
8791403,1612351
9961077,4927417
3182592,867860
1283609,8400874
2467539,9369986
7376858,1299126
7643931,4155122
7051295,8727871
2509986,2396176
3706189,4762777
4455018,2987257
9992340,4234455
2302470,7179017
1036501,1955471
2929618,9651794
7585645,6753492
7925688,7605496
8108106,8625019
9901585,448451
6667096,753555
6080745,8788606
2405358,2930079
5109853,5941226
1230528,9513372
7369874,9261518
13640,5938246
9543721,9809256
530602,804830
6173516,3110496
5833209,9116943
2586406,5443293
6859206,106848
2330483,1791820
6823149,9167515
1938479,3495390
5776597,8586523
4427745,8915886
2765492,6698662
4171977,5557551
2799715,9879372
6083665,6721381
2420154,1551790
9939764,3697213
5469805,7052443
5292408,5258594
7863993,4475078
3098372,9708677
2733609,2731428
8039416,7185618
4506803,1691770
297444,5369592
3705390,22113
7306962,9199790
9974197,3605894
4776506,1462258
3416600,2481004
6880844,7378870
4098806,4293343
861066,6602855
5151228,5815339
8184334,9325852
3276598,3686657
263852,5489147
5323720,6680516
9723433,1025087
8333419,3739551
1933508,7798828
344776,8401426
716687,4092554
9893576,3472441
3649257,3044056
6596007,2154697
8785982,5659229
6797661,967043
2474223,40510
2469386,8402549
6559804,4294200
6205450,1234427
3010970,2710639
4864147,6427867
1590109,465111
7571429,5474693
4695775,5337302
358295,7109273
9813404,8010472
5107031,7536040
249565,8506284
679471,5656684
3628957,5434166
2334590,5399066
1576114,7456007
1471841,853097
9290635,4037444
2670889,8272193
4078669,866452
8133334,6412719
108993,8911793
158360,276144
9474262,6889085
6106954,4204763
4555362,1481514
7676343,8906944
388096,5746075
6589545,5972167
9755398,2750000
9040641,1302870
9108970,3574986
8055719,8595065
6440272,6355356
3525903,3981851
7995722,1347502
7524306,8117797
7613505,7926342
9290758,3398848
4641206,4110964
6662487,4676808
8590337,5842450
6097089,990614
635165,5743464
6230383,4292672
9215290,8457561
1401882,3302593
7359341,9065988
502633,8640483
1465773,2494268
9098591,2296814
1050610,6384696
4555771,569953
6627491,4057552
1950117,9377276
8391812,4083738
5383814,505276
3600665,6663295
7626477,6042434
6211853,8231488
1173955,7599117
4173899,6204798
1640678,6454283
6784901,6493267
6693186,5041205
9205510,517061
7509603,9857381
7973598,4876528
6046545,171723
3030496,5063676
5099637,182296
9296140,8556050
9243511,5877208
6911230,6537650
827501,2178328
3234309,1508369
7466407,9639084
6400119,5476869
1941795,7355733
4338323,7498758
8392125,3534338
6730080,5585289
1113584,6843102
503712,3845156
9872924,7238967
2451238,3428968
1928792,44244
8566298,157919
6895185,3268732
6145558,8346906
4753019,2716184
1794937,5598518
1642170,3966004
9593821,1566257
8931740,1490417
6404579,3975594
949668,3227088
4288249,3546353
4092613,8166096
822095,2432668
6015039,1677860
1028581,7900917
1584879,774216
4674607,4417220
7935930,9152160
7641065,5449044
2213955,8361711
5940086,8420126
1285399,2765590
2094857,3781990
1172551,7923781
6843920,4504850
8274447,851890
744467,2978807
8574201,7366690
3083320,148825
2149181,2284645
7023651,9557772
4779029,2203563
1432201,2445119
9965136,9357622
3404928,5363199
2080403,4607274
6270677,7449190
5105902,5358147
4219922,2131434
1237850,3861969
4984464,7130420
6860869,1414431
3733762,6379076
5829530,7090224
6804016,1896804
709739,9527672
2921545,5150482
6057349,6984049
4158568,6624965
8796615,6044547
4891259,9449436
3128278,3823585
6039882,2633066
1284171,9308487
7373274,3232686
8313255,3854901
6292151,2260640
69545,8516368
4974022,6907865
6836739,7622229
1013050,7319470
8983743,7311781
371562,2005290
3425644,2565795
3903517,2106083
6807365,51645
1917826,1374128
3325447,8601756
5251706,3180753
9504651,6581110
7268350,8367435
3503346,1193078
327285,5965817
1624419,3928512
8298671,6141368
7917215,5395314
9436561,5598347
8677071,2410754
432420,9356329
5368723,3158665
1864326,5276033
8798253,7677611
6885726,8165480
7095654,2234452
3677931,5080804
5358062,4797854
3105730,7562615
7022897,8537925
6072130,3838300
9708726,4095127
5751431,1960649
1738477,766419
7349108,576529
5972370,9981650
6948019,3711122
8392825,8567071
2908729,7238370
3580206,2969978
4620384,1074660
5471351,9788597
1371411,520037
4158222,8725758
3275087,854389
6119274,4760726
5330288,1170386
6612608,7838235
7242178,71217
9186249,8373183
4530126,9920029
7890257,7366247
5508244,2925581
2322448,3135461
3873036,8770864
4590169,5631955
8308964,6024828
3128063,8292076
5841170,2712957
4808985,2393286
8300611,5324265
1566305,4464651
7963612,4128692
6073449,7917741
7778965,4599582
6837351,3938909
2221500,2777006
2950416,8096257
2442703,9701287
2188840,2818432
1125390,4263339
3484596,1323516
7613185,2676218
1598370,877065
8496906,7264665
3738507,8531826
9424537,4167946
2979451,599354
3437939,4637466
6757160,3746302
2423179,956408
6583203,8032078
4562239,7675920
3478201,2362951
6796322,9124244
9185402,1827070
9051199,5384064
677330,3366001
6635883,308168
647630,8072320
6945359,5155414
3574714,2152259
1164921,1492101
7206509,9636489
4500302,7451459
8432351,886422
7078774,7617783
2398519,123312
3760844,3450191
2062436,9821666
3971323,6895797
2430916,7946370
6399793,2486236
2668148,1270960
7927846,3045492
9986964,6636208
1791287,5155133
1592105,1704451
9028613,2132286
4856049,6427670
8790364,7404378
4873563,1362662
6454503,4361217
653832,6376403
9903865,4494005
6212727,5687521
1084483,9758046
115044,9247306
4940219,8091957
6735130,4846804
7573043,9367329
765431,5479275
7466118,6199302
4971628,2646932
6092416,2503389
5719538,429856
7862508,4679157
4834675,5355261
2820270,9315664
3264929,6151392
5147460,6845432
1121664,6345045
2341440,7886675
6874653,5481587
1051966,3587535
3551164,3638145
2359630,2931149
6215592,6048264
4964178,8079629
1097308,5336701
463626,7696875
2248705,247254
7523786,3819880
3069407,8068366
1256886,8116119
150989,8346931
8316351,9533005
7069874,318039
7926387,3261956
7522572,181976
7527506,8815285
4601753,763593
455293,6801604
7829875,4814854
5940083,8306181
7783093,4328611
3130030,9646143
8031472,8916050
7330103,8155405
4336226,282534
1264894,1444691
6457240,9558560
1205818,5958555
3167106,8961022
3325175,479859
7717031,1231949
9107525,198803
7312964,8055045
2468592,2548130
140054,9964343
6272802,992445
3384797,8214568
2101047,3800383
1599525,4465518
5700446,2467021
8638351,7365376
2732337,3892175
5810735,5280410
354553,2406044
5600907,3658884
3868651,6889270
4416874,4154329
4410867,2397922
7907657,5331890
1562867,3804368
9963600,7016029
3924964,4314230
4961903,4907419
1161387,4802590
2292894,8119492
2096795,5908110
216566,230874
4972737,8271437
7419828,9115508
6038476,4184688
58188,2045920
2099296,7483385
9777276,9786837
3569067,1135303
6921737,6347046
4403983,3135098
7924205,5661104
1495148,9615268
6535483,145771
2888827,8969896
5627795,4442317
6833302,3612440
5599890,2239774
5360896,7506430
2672357,5536596
3564516,8693063
3263236,4471089
1777896,6250869
7767529,9931628
3639637,5874789
4284764,6146793
1966612,2271688
3307302,5700943
3157509,347249
3085902,2082881
9863415,3493547
4858864,6568746
7874369,4523230
3510888,6980604
4074545,6237796
4778655,1960574
6018339,1540151
4800155,8103930
7057975,4704450
2524410,9523563
1799765,5831126
1482532,3000796
6151173,1715889
3798637,6933833
7391797,4429790
8776996,7686307
1371140,8440706
5046876,9426763
6744949,299891
2821464,1359941
4573619,4921046
4212404,3805042
4192273,7215779
534921,9534396
6475916,773525
4503818,7597572
2605763,1470490
8046691,7869494
1182413,4562203
7049584,2473046
7817863,9043568
6622310,3276962
5506675,970410
2478278,3519022
5491300,6221870
7748410,2911708
8985797,6251741
3520221,1732626
5615649,2875415
9790684,9337836
8792459,6176479
2042765,6926793
4583835,9042564
5925818,8261870
1182086,3933130
9526062,2514370
2651270,5019532
995289,1199103
2118612,35031
9997048,7141240
1341239,1320978
9046557,1181531
7752433,5121071
8497011,1606722
4298722,2619054
5148503,9235119
7001010,9975596
2046660,3911137
8545954,7217419
5606747,8841496
3795021,5505760
1764513,1797078
5882632,6088857
1505532,3984202
2229496,7331772
1491203,8132076
4544672,9290015
1626643,2563781
3467838,8214489
8570205,1715921
7001764,6508925
9333170,6898743
1366944,2157601
1433225,2459537
9034211,368471
983718,5457751
5209151,6693371
4049919,5724434
6462894,7734103
1614725,6292769
5127174,8041388
8618521,5293259
2976123,7450090
6258890,3758026
6032640,6668354
938192,5857413
3809279,1679125
1806782,7452916
3699339,6466348
4159635,1507419
7417440,6768732
8828453,4468159
4879728,9839524
3405006,7940939
2925447,902052
9483171,6283672
9077238,5119227
5037649,6221473
6847705,5677411
2910309,7733546
8459246,1145044
7628079,2839653
3536134,3931525
9539965,8161442
4392910,5635253
1783436,4378873
2729858,8318032
7754700,2612681
1504012,3664785
7245073,6081814
4822594,5239184
4071987,5291764
8196203,7757941
2732248,8834904
3950099,2051184
1114792,1888598
3645619,4178806
6009139,1148929
5572721,7877309
8081938,8446064
1888058,6711791
3239,1188827
1252320,5677361
7116176,8336533
3168754,9928280
1946894,1143373
66253,386593
3408827,89550
4078,4393397
7148835,1175272
8079309,6769764
6492929,2580581
7068644,3391370
3750871,9344863
8818540,7815609
136080,8942150
7709956,5208696
6862407,4815807
410568,4498769
2144136,82849
5241917,6581931
7919150,3026031
7011712,4270509
4468724,4388219
7025112,8413787
2227955,1258740
1155599,1019621
3812470,8274676
973333,6869425
3868644,1170119
7232752,8954236
6493325,4079437
1876490,8612013
3910131,2595007
7371518,9685148
1586981,6078824
9325836,9391374
4302766,2759665
4733312,289885
4154990,8510160
7860692,4991058
1903437,5794831
8732284,40290
8752361,989102
493441,6719254
4996323,9457509
3647314,9590081
3170079,7511370
8015829,6032255
740355,767742
5715853,9524979
8107734,3249157
7693013,9138308
6142206,3070017
4437301,2872399
2219921,2582363
9923802,2109393
1425096,145516
5865308,6852126
2367177,6509999
8851679,8653429
5600608,5494837
4146499,1362455
9441648,2885557
1691400,6367044
5921976,9629035
5499229,4469555
6499360,9001612
9564918,5856090
2437202,8370237
1792434,6924291
3185468,1891322
2017052,88967
9237271,5069844
8193272,3001096
9805677,9636986
624783,6788475
1657342,6424217
5503134,5147085
8190083,6637257
9528955,8278566
129636,1989579
3973275,8965346
1383123,5952747
1763800,2644659
4347684,250637
4817006,3275098
9023368,3166050
1440202,8413472
6294455,4596056
2130722,6287826
2577538,2337884
2340139,9859387
1718935,6681098
8365971,7009259
7641600,3256793
3917797,2772200
3146692,8898288
9992491,855535
3264740,8218977
3520620,2232922
1396662,2226732
1971938,4191114
8937673,3896574
492239,8872611
310262,8784479
362552,4764052
6308361,8499255
7358373,5174393
2216950,411881
9514420,7682961
6690028,4582608
6426581,7105204
1762563,4875328
8929036,6042576
7593113,8406670
7632273,7456092
220617,8885467
4025675,735798
7358591,7092239
3373228,4508158
6574814,4625796
6673112,3375982
975864,8880910
1375866,1735083
8806012,8102941
5130136,5744488
2852187,720510
4435729,694138
2355591,2479258
9735493,1610961
4035064,8056779
4157797,9655862
9505366,5054919
1520329,3862390
8848060,466948
7706426,9717162
1235612,5551741
2268600,6054232
2713663,6376363
6240814,8707009
2249962,7794643
7712208,918660
5722809,5778389
9113373,1224986
2355188,3992401
114737,4228457
19605,6123277
7245033,6669207
8568263,2379567
5851436,8913007
5257810,7652971
4305076,4204518
2128532,2564201
6149054,6588456
9957481,9785158
8523117,5523199
7749602,9615958
417164,5854140
5366325,8587
9119515,5682932
1231055,4664091
2772163,9265834
6618758,9195880
7804181,4330474
6566699,7283784
5155906,1228426
1370681,4041510
6577971,980831
5294825,3649795
4462187,1105057
6825398,8032478
8188993,4296542
4869850,9842410
4105979,3406918
4767635,6254649
16646,1819086
8129321,7806931
7984520,9159240
8923524,8885272
7136064,4692987
776409,8192589
8464445,4659721
7809087,6383477
2070687,3742904
9161706,9991223
6055459,3112232
7520462,7627564
6745941,741113
1284404,6130753
48309,4926375
4570077,4281006
9317555,187005
6082102,881919
5370027,805512
9070388,5673903
6438939,308072
4479790,5582223
1447670,8083669
5725091,3836179
2270316,664542
2676163,7565124
12610,2724641
9848795,3512862
7550140,7551705
4974771,8317122
9771615,4748943
4984828,5838462
712295,892847
7967825,3790763
8978490,2489730
1858011,3546373
2595616,1504009
4594298,7088631
8304368,5949159
7683665,8122551
1462796,5587493
2584479,6439221
3952684,8141553
2184506,8685647
3358619,523793
4776764,9833971
9756885,7158621
7880956,7578438
4524068,8188426
4857173,8712803
8018946,4423955
3165509,1544470
5145875,2686725
8156561,7348266
5557044,4974316
5140088,9183690
2381275,1699476
3053390,9334881
5981894,5895707
4430102,9722490
5425036,857710
6529960,8075819
8322808,7620386
9338770,9392788
467657,7950554
1602514,4158485
2155053,5585478
4818443,3853089
3172234,8015375
6826470,9949678
5932270,8264850
2240986,851177
3174947,4135038
9075937,2166564
5140243,6634782
4046071,5784336
7592506,1559051
9810344,9712962
2306318,6579704
575554,1384606
8163421,5050250
3005796,1877141
1257029,9791565
7384570,9115105
3989440,7766380
2760682,6299035
2513366,6615650
3345124,6361118
2156415,2420391
5632195,2524070
6115659,1308356
2602599,7657857
9020158,6690371
1691248,5994482
1230384,6641542
9095908,2412536
7362667,9589859
72214,4903950
4034266,4561389
5147969,251964
3016055,883500
1953559,8717419
7030694,4528460
6874639,4882847
5699649,9095183
8198701,6808561
2024011,6568921
9973424,2987543
5456470,6997605
8188144,5476675
643784,3903465
7497416,8773209
6759515,6486303
343409,2503018
1846758,7108447
8897524,4795586
5167128,5342766
1007180,7791990
8071345,4088049
1831546,5638715
1669789,2684818
4158837,5097220
8921613,1458099
8955424,9056432
6309347,9281463
143384,5289366
8441398,9109808
8937486,334177
1832074,2474212
8546760,1662094
5744952,2105851
1608088,4144770
4657767,9680510
6970350,5302557
8296716,6782572
1178392,6871551
3940400,2227535
5627050,2989872
4419447,1222015
8635096,8468341
6161381,6778324
2215137,4215021
3281424,8755740
976926,6744328
4754851,7064543
7145598,4460118
2058604,8371665
5122201,4557718
8976799,242166
7599985,474003
7805035,6901041
4821508,3350776
9722299,3323495
1051367,1468250
2799546,4080785
1124860,4109949
5728391,5972122
1470574,1674743
463139,5977080
8747424,9886108
7680214,9693035
2164234,7362297
1633573,3788351
5719409,2827886
9717135,658288
927708,5888651
6989447,8827306
9314435,3836483
392523,3369974
3193748,1955801
5224123,1070373
7896669,6838363
800987,8454821
4449098,1044647
9274336,2405582
1086528,3095170
4517376,6431811
9360192,4100441
7763010,6117311
8533207,3676177
6947752,856889
1049210,136102
3945788,6019145
9317918,2020483
8164550,9625435
2360719,7843345
4409858,9842576
1443930,1158592
6756171,1189860
3569003,7657889
976922,2426843
7809621,4733794
4613833,4032990
2136278,1587549
4186139,3791803
1337655,6028683
7216979,5748182
258637,6418451
7540205,5237534
4610824,2909245
6651289,9573768
7021398,2784981
4559100,9956590
1594094,6527033
8048804,3391358
1733863,1548966
5491264,8603719
110822,4547181
1387226,7906414
6566796,2432996
1838853,5713157
620982,3173687
2983342,8996369
5329492,4037458
9068558,6299518
9148011,9144305
4989626,9847418
1913195,907672
2764687,627202
5603957,7010793
5223454,3506688
3035535,3362838
4454403,9574107
663065,6091358
8354957,7920336
5348924,8301227
3347291,9526908
9176389,6458667
5028575,6928198
3719625,2251328
7421118,2690781
2766338,7569421
8563497,7017349
6495737,5790149
1506488,9919006
9650386,8480743
7154987,1855111
950082,717463
7715099,8694741
2944834,1709586
7989659,525753
5092619,563132
4009102,9794821
5758,1398965
8836877,8470724
96726,9399139
9385944,6991201
9671072,8911488
5568583,5459541
2804612,9454206
6659945,1734874
2503611,2199133
4268501,396990
7731367,8481233
2290647,9915436
4200102,3597861
6387447,3308273
7171396,8341577
7374415,1517082
1161095,2828808
2494444,8134701
4358596,1037939
7224060,7446299
6184041,401524
7870274,8995907
4504404,6242409
2444897,1549516
4907090,5743734
2985700,8670999
7750209,8126129
3557269,9672804
5540194,8251154
3276783,2717151
1572748,374403
661505,8683793
100525,9139711
1541592,9619463
191900,6281382
6873510,9889226
7912453,8642741
270384,6582659
6798024,5643448
3996615,6712777
1475999,6771509
5120544,7536685
9345803,8246868
9820646,7436585
4222818,9137310
2876255,1508911
3491117,9803987
7819475,3580899
4995246,7803318
449718,3942110
9435877,8049013
6824100,1173751
6869933,7086932
5220710,9517529
912719,6066525
5813885,2724169
7077699,4956787
3759641,9123086
721008,5272915
5813363,5658879
5459357,8427690
891388,9600319
4870089,5622460
1914914,4584548
7122533,7107361
8800817,7188852
3640526,2309158
5754965,1970038
2353955,8349189
613804,3450069
8229427,3526767
5891580,1589548
7675505,6105680
5807275,902729
3172599,717735
5729946,1879531
1624723,4533326
1274436,9414062
6022456,8759885
2515028,6970208
3849923,9777180
2292278,9751634
2538978,2768756
6936763,7925452
9599593,2434003
4117417,6864542
874897,443130
4878182,1769484
6726321,9400787
5659828,1682860
6769190,5448041
1600768,4970834
7248240,9988360
2861964,6643900
8643291,7943144
3335953,7931257
4965925,3155806
3602253,6174084
6645036,2488135
7492618,1549323
9987051,8544405
3317823,9337801
4735422,6756245
5919230,5286988
4654759,1159592
3380246,652858
3752965,349303
5985592,9732653
2149091,8069521
2785478,4892372
9786491,1157393
4448390,7618106
298415,552415
4278944,1874844
2323881,8123680
5194501,5427621
4197997,5630867
9641500,8609086
3040049,1079572
3253406,97433
3426523,2641718
5609612,5922562
1399370,3247417
3474859,3880708
549040,7360413
3484461,1222202
8259766,1590406
9952334,6389894
2233086,1148001
8752244,4356685
3162479,7188378
8341067,1833176
5399707,3260200
347646,6680169
4099495,235478
5932152,5537278
4892474,5194867
1904058,9318117
7647622,1915221
7199128,5852770
8104590,6425191
1251022,5360422
8461640,6099505
8102603,4835747
6210093,2807315
2548377,6716173
691738,3939752
623454,961891
9851174,9604404
6360699,560094
7495039,5168653
1971808,3548302
3052506,9806076
2208688,7510066
8593430,9340264
5490171,3262775
3648749,7716221
4248805,9298354
1300537,2259990
9415321,7741524
9526222,9029641
6397152,3905960
8184685,2878835
3017848,6603614
5932375,9346118
3921522,2146102
6751424,6901203
3307835,6698905
437058,9038917
9404760,8792349
7015429,7100818
4414055,1352188
1544355,6672503
7140951,6692239
3776973,3587127
9346131,9565139
7342666,8835727
2078539,6013954
255550,6876019
5195744,1230039
2737185,2602268
9518722,7080988
7461951,1351592
1157655,1352511
6440596,9931516
2091904,6756136
6740813,2754936
3985052,2200860
806232,7984809
9990189,9780136
2951994,7533394
9617420,4673613
3983020,3890168
1722583,6208555
8308909,5405341
7172206,2977833
8213149,3936398
148814,4977572
3743298,6557893
6932708,2825564
7223838,5593695
6044812,4433927
6010835,1962705
4770795,8393487
4895048,3305224
8818580,4253894
9574675,5355881
4881594,9241269
2321587,415868
5495070,9506226
6014050,1719492
4152663,632924
4793500,6843374
8198527,7862779
6123834,2451985
5425531,6266123
4583432,6479757
4742772,6494176
7130380,4583112
1950797,2069251
1481714,4995579
5578200,3289893
6833807,4990478
5979665,583411
4955107,8070450
3550105,7218966
9067704,7792171
9402758,6459026
1948483,7003595
255818,6922028
8221938,9752736
9693163,355850
1485645,9770126
7940462,5926484
7912055,8533287
1330325,8832394
3807396,2665755
3507408,7399078
7504584,1852072
2309861,904383
9441533,8639588
1414740,8380471
9741957,954167
525966,5548854
669530,2016211
8481803,7871384
5848485,29700
9981468,9718612
8212173,4796969
1589842,7615673
4564310,3153602
293774,4090717
1356954,9839297
5171872,9345274
5840029,2258786
5710435,6299935
230073,739682
460230,4742998
7266121,9156969
7107003,2946244
3490185,2279274
6917054,5386890
708240,43007
3865973,5159711
5495013,2570097
4981900,7873245
7665986,1993355
3088806,6384094
1099711,2632099
3720498,6455697
5268842,1225668
4711361,9649179
2357032,9502669
2834839,2438762
959876,7672427
3498913,6930109
1513264,5431448
2209522,8983425
4696370,5756802
5836219,2538782
7615949,9715258
8606222,4328302
9594851,2802697
9375871,1695574
4554872,3764726
8073372,1813577
8834706,7030342
85794,8136453
6300872,4911143
9518825,1764427
587871,1957654
2406357,6214629
8590662,3820396
6596120,2189488
5812392,7149345
3889182,6618693
3403304,7874070
9933066,2451496
2259920,7381394
4237577,5442987
4273080,9918754
6542766,5833556
8436186,9328344
2408564,6951899
9851475,4812015
9211322,6271017
8170958,5921639
8334563,2975280
7035984,4113882
7782662,7798049
2845202,5564080
4168374,4212007
4196038,8380126
9911263,9725877
7898371,9633634
7906051,1391982
4696481,9181702
3214336,795801
8604348,9148698
913327,5676953
5570571,9198470
6550800,5289383
2999042,35238
6866910,9639555
9231858,8446236
7604194,8068515
6457718,623677
6519728,7853439
30916,1867927
2997615,2802675
601576,5803639
3426360,4065653
5897991,2385352
4409441,85567
8856397,1856769
9606610,1622428
175253,551928
5358201,2281196
2185203,494013
90742,3345100
2281137,1861307
2402876,2163807
5419483,1135402
8451327,7095823
3849565,2217780
1848080,359096
9007224,4590593
6316,9976458
3615089,1887785
114298,5795040
1926884,9062395
9112847,4617848
5623759,5862437
125982,3342131
3843551,8959795
1413652,2533441
9368129,6140965
1905659,292539
3770849,8144700
7291774,2189219
9768373,9929528
5689822,9544345
2990796,3548030
6698780,5251234
8857988,2166368
2752342,9291112
8038061,7872051
4408307,9470470
8680933,538548
5841517,7543386
2018084,2970853
8577913,3852865
7624026,7124180
8284165,9292526
9983400,1803835
5404363,362677
743865,1160155
9438503,7898070
9780128,4839140
2414281,2778011
5530844,2619717
9287554,2813916
5234988,2510399
3233380,3586896
8486167,7371981
1338960,8612312
8130972,9617185
8945895,3007301
2254746,6396474
1829258,2767128
5265254,6914409
7095260,3608821
3540813,6569843
3733822,3679301
6433260,2611528
556079,5831941
7822662,6891206
1794030,6356979
1944309,9986248
1978023,5081573
1697997,679808
322119,9360034
579108,7091634
5109285,8898169
4653610,3990438
9019034,9394360
6048469,2940279
6031441,7183701
4401033,8663267
4064077,8468080
7443333,6441929
8762017,5608596
9208627,3779322
7837249,1205250
2879915,8142462
692781,3027770
1843605,8942816
8586323,3266316
6190423,5130373
3866173,2202980
3741834,3939094
8927391,423992
6681845,1384834
830952,520027
1477392,7497113
1256387,3292269
836777,3283121
3756326,5001759
3621179,5692042
5253382,6765121
5357858,6342854
651800,8277735
5841993,301048
2847316,8320362
9821655,3192532
3945856,9016392
8750381,7969153
4129701,1188081
3307145,9875177
6239949,5827944
1541201,952874
2406027,6287746
6838830,868948
5751454,5370098
9961467,6373498
940644,3572771
8520258,9202968
3423477,1730041
7085202,3801643
9238190,7786413
1031447,1620020
6796422,6616670
2403585,1727083
8323858,5680243
7551921,7058041
2495514,265349
7551801,7383245
1879300,9162694
1352873,4432415
8086342,7735929
2057015,7096959
3302088,3016872
7869704,8326677
2413604,3111231
1652233,1739320
1054732,2926401
7422317,6691260
1585280,711255
6631837,9130967
8683343,9235721
5424980,7162095
2682047,6299074
287290,2580738
1491484,4351855
3370174,6833192
3968996,2510892
7580329,8335677
5898028,7397167
1132154,8813580
9948459,1139527
8040584,4967021
7690205,856729
2724260,3840663
6453567,2339314
8677932,8579372
5800102,557819
9241563,4138801
5403015,2420432
9556077,5014323
2701264,6273011
9887677,7946555
3101447,3211304
9976034,747064
5689449,9480234
2367813,2287458
5589036,8891288
764747,9692886
5286177,4725178
5358334,3793153
9341074,734637
5292673,8035721
5693022,5704895
8539708,763757
2574164,2251976
7120027,37029
9714003,7386680
3743237,1694863
172711,5149214
4539739,8331438
6251137,7346269
5798984,364902
5226412,836150
5727008,351000
2714087,9229425
5333813,3354592
8548659,92483
5824782,1214700
4903133,6649841
9330683,6792959
9840467,9167747
7926106,1549250
2941091,8401428
8362598,4769695
3968679,6077977
538573,5620227
6530748,1249642
2199727,7285570
2420317,1368448
2659629,7703143
2165792,5495211
7148446,8827253
6030537,6892931
6126398,3808115
5983253,1888575
5480380,4047013
5343426,93790
574520,7665801
781621,1045430
3152028,6112341
1161687,7311508
4747745,4356967
7995120,783701
3858475,7982751
9896088,3551900
1045270,6648203
7592270,1141895
1546378,3436603
7264717,9288858
5273017,6055591
7110633,3548303
9360257,5754512
8343908,12222
1732151,300024
5087632,7846197
6711768,937295
8502007,987821
5773980,8897643
5852250,1889875
1064988,2731395
747310,4537841
5221346,6249361
284426,6768734
7596694,2053948
4253487,2683473
416877,7713717
1452303,2630371
6780936,4738577
2894040,2438
7460848,8848751
794084,1734668
9094849,6207624
3686874,2438898
8617753,3173461
7097709,1426856
1911346,1723589
5845746,2008566
4982322,7059078
2739735,2206840
9660769,6375750
9298712,183205
7427709,252639
9258288,9936529
3722450,3483749
1556065,9070519
7091593,2485081
2094866,9047115
7602357,6339455
5496048,4684013
937678,1099364
9531513,8058904
3489289,9800131
4340585,160396
1169742,5986062
3333557,5726896
1545054,2987010
4387990,9107235
5582872,809912
806426,1499330
2988258,5997741
1065043,2614893
